bait_uniprot	bait_symbol	bait_usage
O43304	SEC14L5	1
O43307	ARHGEF9	2
O43309	ZSCAN12	4
O43312	MTSS1	1
O43313	ATMIN	2
O43315	AQP9	1
O43316	PAX4	1
O43318	MAP3K7	15
O43320	FGF16	2
O43323	DHH	1
O43324	EEF1E1	2
O43325	LYRM1	1
O43347	MSI1	1
O43353	RIPK2	11
O43364	HOXA2	1
O43374	RASA4	1
O43379	WDR62	4
O43390	HNRNPR	4
O43395	PRPF3	8
O43399	TPD52L2	3
O43402	EMC8	2
O43422	THAP12	2
O43426	SYNJ1	4
O43427	FIBP	4
O43432	EIF4G3	2
O43435	TBX1	1
O43439	CBFA2T2	8
O43447	PPIH	6
O43448	KCNAB3	2
O43451	MGAM	1
O43462	MBTPS2	1
O43463	SUV39H1	13
O43464	HTRA2	6
O43474	KLF4	5
O43482	OIP5	5
O43488	AKR7A2	2
O43490	PROM1	2
O43491	EPB41L2	1
O43493	TGOLN2	4
O43502	RAD51C	11
O43504	LAMTOR5	6
O43505	B4GAT1	2
O43508	TNFSF12	4
O43513	MED7	5
O43516	WIPF1	10
O43520	ATP8B1	3
O43521	BCL2L11	15
O435212	NA	1
O43524	FOXO3	15
O43526	KCNQ2	1
O43529	CHST10	1
O43541	SMAD6	4
O43542	XRCC3	11
O43543	XRCC2	7
O43548	TGM5	1
O43557	TNFSF14	3
O43559	FRS3	3
O43561	LAT	9
O43567	RNF13	1
O43581	SYT7	1
O43583	DENR	5
O43586	PSTPIP1	12
O43592	XPOT	1
O43593	HR	2
O43597	SPRY2	7
O43598	DNPH1	2
O43602	DCX	5
O43603	GALR2	1
O43609	SPRY1	3
O43610	SPRY3	1
O43615	TIMM44	4
O43617	TRAPPC3	5
O43623	SNAI2	1
O43633	CHMP2A	5
O43638	FOXS1	2
O43639	NCK2	17
O43653	PSCA	1
O43657	TSPAN6	2
O43660	PLRG1	6
O43663	PRC1	5
O43665	RGS10	2
O43670	ZNF207	1
O43674	NDUFB5	1
O43678	NDUFA2	1
O43679	LDB2	2
O43680	TCF21	3
O43681	GET3	3
O43683	BUB1	6
O43684	BUB3	7
O43687	AKAP7	2
O43688	PLPP2	2
O43699	SIGLEC6	4
O43707	ACTN4	8
O43708	GSTZ1	3
O43709	BUD23	3
O43711	TLX3	3
O43715	TRIAP1	2
O43716	GATC	3
O43719	HTATSF1	3
O43731	KDELR3	1
O43734	TRAF3IP2	3
O43736	ITM2A	4
O43739	CYTH3	2
O43741	PRKAB2	10
O43745	CHP2	1
O43747	AP1G1	4
O43752	STX6	8
O43759	SYNGR1	4
O43760	SYNGR2	2
O43763	TLX2	2
O43765	SGTA	5
O43768	ENSA	2
O43772	SLC25A20	1
O43781	DYRK3	5
O43790	KRT86	2
O43791	SPOP	3
O43805	SSNA1	6
O43808	SLC25A17	2
O43809	NUDT21	8
O43812	DUX1	1
O43813	LANCL1	2
O43815	STRN	4
O43819	SCO2	1
O43820	HYAL3	3
O43822	CFAP410	3
O43823	AKAP8	7
O43825	B3GALT2	1
O43826	SLC37A4	1
O43827	ANGPTL7	1
O43829	ZBTB14	1
O43837	IDH3B	1
O43852	CALU	3
O43854	EDIL3	1
O43865	AHCYL1	5
O43889	CREB3	11
O43896	KIF1C	1
O43897	TLL1	1
O43900	PRICKLE3	5
O43909	EXTL3	2
O43913	ORC5	2
O43914	TYROBP	4
O43915	VEGFD	1
O43916	CHST1	1
O43918	AIRE	6
O43920	NDUFS5	2
O43921	EFNA2	1
O43924	PDE6D	5
O43927	CXCL13	2
O43929	ORC4	5
O43930	PRKY	1
O43933	PEX1	2
O43934	MFSD11	2
O60216	RAD21	8
O60218	AKR1B10	2
O60220	TIMM8A	4
O60224	SSX4	1
O60225	SSX5	3
O60229	KALRN	1
O60231	DHX16	2
O60232	ZNRD2	4
O60234	GMFG	1
O60235	TMPRSS11D	1
O60237	PPP1R12B	1
O60238	BNIP3L	11
O60239	SH3BP5	4
O60240	PLIN1	1
O60241	ADGRB2	2
O60242	ADGRB3	2
O60243	HS6ST1	1
O60244	MED14	2
O60245	PCDH7	1
O60248	SOX15	3
O60256	PRPSAP2	2
O60258	FGF17	1
O60259	KLK8	4
O60260	PRKN	21
O60262	GNG7	1
O60264	SMARCA5	4
O60271	SPAG9	3
O60282	KIF5C	3
O60285	NUAK1	6
O60287	URB1	1
O60290	ZNF862	1
O60291	MGRN1	1
O60293	ZFC3H1	2
O60294	LCMT2	1
O60296	TRAK2	1
O60303	KATNIP	2
O60306	AQR	2
O60307	MAST3	2
O60308	CEP104	1
O60312	ATP10A	2
O60313	OPA1	3
O60315	ZEB2	2
O60318	MCM3AP	2
O60331	PIP5K1C	1
O60333	KIF1B	7
O60336	MAPKBP1	2
O60337	MARCHF6	2
O60341	KDM1A	21
O60343	TBC1D4	3
O60344	NA	2
O60346	PHLPP1	5
O60353	FZD6	3
O60356	NUPR1	3
O60359	CACNG3	1
O60381	HBP1	3
O60383	GDF9	1
O60404	OR10H3	1
O60412	OR7C2	1
O60422	ONECUT3	1
O60427	FADS1	2
O60437	PPL	5
O60443	GSDME	3
O60447	EVI5	2
O60449	LY75	1
O60477	BRINP1	1
O60478	GPR137B	1
O60479	DLX3	1
O60481	ZIC3	1
O60487	MPZL2	1
O60488	ACSL4	1
O60493	SNX3	4
O60496	DOK2	4
O60499	STX10	2
O60500	NPHS1	3
O60502	OGA	3
O60504	SORBS3	7
O60506	SYNCRIP	12
O60507	TPST1	1
O60508	CDC40	1
O60512	B4GALT3	2
O60513	B4GALT4	1
O60516	EIF4EBP3	2
O60518	RANBP6	1
O60519	CREBL2	1
O60543	CIDEA	2
O60547	GMDS	3
O60548	FOXD2	1
O60551	NMT2	3
O60563	CCNT1	8
O60565	GREM1	2
O60566	BUB1B	13
O60568	PLOD3	4
O60573	EIF4E2	5
O60575	SPINK4	2
O60583	CCNT2	1
O60602	TLR5	4
O60603	TLR2	9
O60610	DIAPH1	5
O60613	SELENOF	2
O60635	TSPAN1	2
O60636	TSPAN2	3
O60637	TSPAN3	1
O60645	EXOC3	3
O60656	UGT1A9	2
O60662	KLHL41	3
O60663	LMX1B	5
O60664	PLIN3	4
O60667	FCMR	1
O60671	RAD1	4
O60674	JAK2	8
O60675	MAFK	1
O60678	PRMT3	4
O60682	MSC	1
O60683	PEX10	1
O60684	KPNA6	2
O60687	SRPX2	1
O60688	YPEL1	1
O60701	UGDH	2
O60711	LPXN	2
O60716	CTNND1	8
O60721	SLC24A1	1
O60725	ICMT	2
O60729	CDC14B	3
O60732	MAGEC1	1
O60733	PLA2G6	1
O60739	EIF1B	3
O60749	SNX2	2
O60759	CYTIP	3
O60760	HPGDS	2
O60762	DPM1	6
O60763	USO1	1
O60779	SLC19A2	2
O60784	TOM1	4
O60809	PRAMEF10	1
O60812	HNRNPCL1	1
O60825	PFKFB2	1
O60826	CCDC22	7
O60828	PQBP1	7
O60830	TIMM17B	3
O60831	PRAF2	2
O60832	DKC1	5
O60840	CACNA1F	2
O60841	EIF5B	2
O60844	ZG16	3
O60858	TRIM13	3
O60861	GAS7	4
O60869	EDF1	3
O60880	SH2D1A	10
O60883	GPR37L1	1
O60884	DNAJA2	2
O60885	BRD4	9
O60888	CUTA	3
O60895	RAMP2	1
O60896	RAMP3	2
O60902	SHOX2	1
O60906	SMPD2	2
O60907	TBL1X	3
O60909	B4GALT2	1
O60911	CTSV	1
O60921	HUS1	4
O60925	PFDN1	3
O60927	PPP1R11	1
O60934	NBN	13
O60936	NOL3	4
O60938	KERA	2
O60939	SCN2B	1
O60941	DTNB	7
O60942	RNGTT	4
O75022	LOC107987462	3
O75023	LILRB5	1
O75030	MITF	2
O75031	HSF2BP	1
O75037	KIF21B	2
O75044	SRGAP2	3
O75051	PLXNA2	2
O75052	NOS1AP	1
O75061	DNAJC6	1
O75063	FAM20B	2
O75069	TMCC2	2
O75074	LRP3	1
O75077	ADAM23	1
O75078	ADAM11	1
O75081	CBFA2T3	3
O75083	WDR1	1
O75084	FZD7	5
O75093	SLIT1	1
O75094	SLIT3	1
O75095	MEGF6	1
O75096	LRP4	2
O75106	AOC2	2
O75112	LDB3	1
O75116	ROCK2	4
O75127	PTCD1	1
O75128	COBL	2
O75129	ASTN2	1
O75131	CPNE3	1
O75132	ZBED4	3
O75140	DEPDC5	4
O751400	NA	1
O75143	ATG13	8
O75144	ICOSLG	2
O75145	PPFIA3	2
O75146	HIP1R	3
O75147	OBSL1	1
O75150	RNF40	5
O75152	ZC3H11A	2
O75154	RAB11FIP3	5
O75155	CAND2	1
O75159	SOCS5	2
O75161	NPHP4	11
O75164	KDM4A	3
O75167	PHACTR2	2
O75170	PPP6R2	4
O75173	ADAMTS4	1
O75175	CNOT3	7
O75177	SS18L1	4
O75182	SIN3B	2
O75185	ATP2C2	1
O75190	DNAJB6	7
O75192	PEX11A	2
O75197	LRP5	2
O75208	COQ9	2
O75251	NDUFS7	2
O75293	GADD45B	2
O75298	RTN2	1
O75306	NDUFS2	1
O75311	GLRA3	1
O75317	USP12	2
O75319	DUSP11	1
O75323	NIPSNAP2	2
O75324	SNN	1
O75325	LRRN2	1
O75326	SEMA7A	2
O75330	HMMR	3
O75335	PPFIA4	1
O75340	PDCD6	8
O75342	ALOX12B	1
O75344	FKBP6	6
O75346	ZNF253	1
O75348	ATP6V1G1	3
O75351	VPS4B	4
O75352	MPDU1	2
O75355	ENTPD3	2
O75360	PROP1	2
O75363	BCAS1	1
O75365	PTP4A3	3
O75366	AVIL	1
O75367	MACROH2A1	6
O75368	SH3BGRL	1
O75369	FLNB	4
O75376	NCOR1	10
O75379	VAMP4	6
O75380	NDUFS6	3
O75381	PEX14	6
O75382	TRIM3	1
O75385	ULK1	14
O75386	TULP3	6
O75387	SLC43A1	1
O75396	SEC22B	6
O75398	DEAF1	3
O75400	PRPF40A	9
O75409	H2AP	2
O75410	TACC1	5
O75417	POLQ	1
O75419	CDC45	4
O75420	GIGYF1	1
O75425	MOSPD3	1
O75426	FBXO24	2
O75427	LRCH4	5
O75431	MTX2	4
O75436	VPS26A	4
O75437	ZNF254	1
O75439	PMPCB	1
O75444	MAF	1
O75445	USH2A	2
O75446	SAP30	3
O75448	MED24	1
O75449	KATNA1	3
O75459	PAGE1	2
O75460	ERN1	8
O75461	E2F6	10
O75462	CRLF1	3
O75469	NR1I2	1
O75475	PSIP1	2
O75477	ERLIN1	2
O75478	TADA2A	6
O75487	GPC4	2
O75489	NDUFS3	7
O75494	SRSF10	1
O75496	GMNN	6
O75503	CLN5	1
O75506	HSBP1	3
O75508	CLDN11	1
O75509	TNFRSF21	5
O75521	ECI2	2
O75525	KHDRBS3	3
O75528	TADA3	7
O75529	TAF5L	3
O75530	EED	10
O75531	BANF1	3
O75533	SF3B1	4
O75534	CSDE1	5
O75541	ZNF821	1
O75553	DAB1	3
O75554	WBP4	4
O75558	STX11	7
O75563	SKAP2	1
O75564	JRK	2
O75569	PRKRA	10
O75575	CRCP	2
O75581	LRP6	18
O75582	RPS6KA5	7
O75586	MED6	2
O75592	MYCBP2	1
O75593	FOXH1	4
O75594	PGLYRP1	1
O75596	CLEC3A	1
O75600	GCAT	1
O75603	GCM2	4
O75604	USP2	4
O75607	NPM3	3
O75608	LYPLA1	1
O75610	LEFTY1	1
O75616	ERAL1	3
O75618	DEDD	5
O75626	PRDM1	5
O75631	UPK3A	2
O75636	FCN3	5
O75638	CTAG2	2
O75643	SNRNP200	4
O75663	TIPRL	4
O75665	OFD1	8
O75674	TOM1L1	2
O75676	RPS6KA4	2
O75678	RFPL2	1
O75679	RFPL3	3
O75688	PPM1B	5
O75689	ADAP1	2
O75691	UTP20	1
O75694	NUP155	2
O75695	RP2	3
O75711	SCRG1	2
O75716	STK16	8
O75717	WDHD1	1
O75746	SLC25A12	1
O75751	SLC22A3	1
O75752	B3GALNT1	1
O75771	RAD51D	15
O75781	PALM	1
O75783	RHBDL1	2
O75787	ATP6AP2	3
O75791	GRAP2	15
O75792	RNASEH2A	1
O75800	ZMYND10	4
O75807	PPP1R15A	3
O75808	CAPN15	1
O75815	BCAR3	5
O75817	POP7	4
O75818	RPP40	1
O75821	EIF3G	6
O75822	EIF3J	3
O75828	CBR3	4
O75829	CNMD	1
O75830	SERPINI2	4
O75832	PSMD10	6
O75841	UPK1B	1
O75843	AP1G2	2
O75864	PPP1R37	1
O75865	TRAPPC6A	3
O75874	IDH1	3
O75880	SCO1	2
O75881	CYP7B1	1
O75884	RBBP9	1
O75886	STAM2	4
O75888	TNFSF13	1
O75891	ALDH1L1	2
O75896	TUSC2	3
O75899	GABBR2	2
O75901	RASSF9	1
O75909	CCNK	4
O75914	PAK3	2
O75915	ARL6IP5	1
O75916	RGS9	2
O75920	SERF1B	2
O75923	DYSF	1
O75925	PIAS1	2
O75928	PIAS2	6
O75934	BCAS2	5
O75935	DCTN3	1
O75936	BBOX1	3
O75940	SMNDC1	3
O75943	RAD17	4
O75952	CABYR	1
O75953	DNAJB5	1
O75955	FLOT1	2
O75956	CDK2AP2	2
O75962	TRIO	3
O75969	AKAP3	1
O75970	MPDZ	5
O75971	SNAPC5	2
O75973	C1QL1	1
O75976	CPD	1
O76003	GLRX3	6
O76011	KRT34	1
O76013	KRT36	1
O76014	KRT37	1
O76015	KRT38	2
O76024	WFS1	4
O76027	ANXA9	2
O76036	NCR1	4
O76038	SCGN	2
O76039	CDKL5	6
O76041	NEBL	5
O76061	STC2	1
O76062	TM7SF2	1
O76064	RNF8	11
O76070	SNCG	1
O76071	CIAO1	7
O76074	PDE5A	1
O76075	DFFB	5
O76076	CCN5	2
O76080	ZFAND5	4
O76081	RGS20	3
O76082	SLC22A5	2
O76083	PDE9A	5
O76090	BEST1	1
O76094	SRP72	1
O76095	JTB	1
O76096	CST7	2
O76099	OR7C1	1
O77932	DXO	3
O94761	RECQL4	1
O94762	RECQL5	3
O94763	URI1	4
O94766	B3GAT3	1
O94768	STK17B	3
O94772	LY6H	1
O94776	MTA2	8
O94777	DPM2	1
O94779	CNTN5	2
O94782	USP1	3
O94805	ACTL6B	1
O94806	PRKD3	4
O94808	GFPT2	1
O94810	RGS11	1
O94811	TPPP	2
O94817	ATG12	4
O94818	NOL4	3
O94822	LTN1	2
O94823	ATP10B	2
O94826	TOMM70	1
O94827	PLEKHG5	2
O94829	IPO13	3
O94830	DDHD2	1
O94832	MYO1D	1
O94842	TOX4	2
O94844	RHOBTB1	2
O94850	DDN	1
O94855	SEC24D	3
O94856	NFASC	2
O94864	SUPT7L	1
O94868	FCHSD2	5
O94874	UFL1	1
O94875	SORBS2	3
O948750	NA	1
O94880	PHF14	2
O94885	SASH1	2
O94886	TMEM63A	1
O94887	FARP2	2
O94888	UBXN7	3
O94889	KLHL18	3
O94892	ZNF432	1
O94898	LRIG2	2
O94901	SUN1	3
O94905	ERLIN2	3
O94906	PRPF6	6
O94907	DKK1	4
O94913	PCF11	1
O94915	FRYL	1
O94916	NFAT5	3
O94919	ENDOD1	1
O94921	CDK14	7
O94927	HAUS5	1
O94929	ABLIM3	2
O94941	UBOX5	3
O94953	KDM4B	2
O94955	RHOBTB3	3
O94964	SOGA1	1
O94966	USP19	2
O94967	WDR47	2
O94972	TRIM37	1
O94973	AP2A2	1
O94979	SEC31A	4
O94983	CAMTA2	3
O94985	CLSTN1	3
O94986	CEP152	5
O94988	FAM13A	3
O94989	ARHGEF15	2
O94992	HEXIM1	8
O95007	OR6B1	1
O95045	UPP2	4
O95049	TJP3	1
O95050	INMT	3
O95057	DIRAS1	1
O95059	RPP14	4
O95067	CCNB2	2
O95070	YIF1A	2
O95071	UBR5	2
O95072	REC8	2
O95073	FSBP	3
O95076	ALX3	1
O95081	AGFG2	1
O95084	PRSS23	3
O95125	ZNF202	4
O95136	S1PR2	2
O95139	NDUFB6	1
O95140	MFN2	5
O95147	DUSP14	5
O95149	SNUPN	5
O95150	TNFSF15	1
O95154	AKR7A3	3
O95155	UBE4B	1
O95156	NXPH2	1
O95157	NXPH3	2
O95159	ZFPL1	2
O95163	ELP1	5
O95164	UBL3	1
O95166	GABARAP	17
O95167	NDUFA3	1
O95169	NDUFB8	1
O95171	SCEL	7
O95180	CACNA1H	1
O95182	NDUFA7	2
O95183	VAMP5	3
O95185	UNC5C	2
O95190	OAZ2	2
O95196	CSPG5	1
O95197	RTN3	4
O95198	KLHL2	2
O95199	RCBTB2	4
O95201	ZNF205	2
O95202	LETM1	2
O95210	STBD1	2
O95214	LEPROTL1	1
O95218	ZRANB2	4
O95219	SNX4	5
O95221	OR5F1	1
O95229	ZWINT	7
O95231	VENTX	4
O95232	LUC7L3	1
O95235	KIF20A	2
O95236	APOL3	1
O95237	LRAT	2
O95238	SPDEF	1
O95239	KIF4A	1
O95243	MBD4	5
O95248	SBF1	1
O95249	GOSR1	1
O95251	KAT7	4
O95256	IL18RAP	1
O95257	GADD45G	6
O95259	KCNH1	2
O95260	ATE1	1
O95271	TNKS	6
O95273	CCNDBP1	5
O95274	LYPD3	1
O95278	EPM2A	3
O95292	VAPB	8
O95295	SNAPIN	6
O95297	MPZL1	3
O95299	NDUFA10	1
O95302	FKBP9	1
O95319	CELF2	1
O95336	PGLS	1
O95340	PAPSS2	2
O95342	ABCB11	1
O95347	SMC2	3
O95352	ATG7	4
O95361	TRIM16	3
O95363	FARS2	3
O95365	ZBTB7A	2
O95372	LYPLA2	2
O95376	ARIH2	7
O95379	TNFAIP8	4
O95382	MAP3K6	3
O95388	CCN4	2
O95389	CCN6	1
O95390	GDF11	1
O95391	SLU7	4
O95393	BMP10	1
O95395	GCNT3	1
O95396	MOCS3	2
O95398	RAPGEF3	2
O95400	CD2BP2	8
O95402	MED26	3
O95405	ZFYVE9	5
O95406	CNIH1	1
O95407	TNFRSF6B	2
O95411	MYO18A	1
O95415	BRI3	2
O95416	SOX14	1
O95424	DEXI	2
O95425	SVIL	1
O95428	PAPLN	1
O95429	BAG4	4
O95433	AHSA1	3
O95436	SLC34A2	1
O95445	APOM	1
O95447	LCA5L	2
O95452	GJB6	1
O95453	PARN	3
O95455	TGDS	2
O95456	PSMG1	2
O95460	MATN4	2
O95461	LARGE1	1
O95466	FMNL1	4
O95470	SGPL1	2
O95471	CLDN7	2
O95476	CTDNEP1	2
O95477	ABCA1	6
O95478	NSA2	1
O95484	CLDN9	1
O95486	SEC24A	1
O95487	SEC24B	1
O95498	VNN2	1
O95500	CLDN14	1
O95503	CBX6	6
O95544	NADK	1
O95551	TDP2	1
O95561	C1orf105	2
O95562	SFT2D2	1
O95563	MPC2	2
O95567	C22orf31	1
O95571	ETHE1	2
O95600	KLF8	2
O95602	POLR1A	6
O95613	PCNT	3
O95619	YEATS4	3
O95620	DUS4L	1
O95630	STAMBP	9
O95631	NTN1	1
O95633	FSTL3	1
O95639	CPSF4	4
O95644	NFATC1	5
O95661	DIRAS3	3
O95670	ATP6V1G2	2
O95671	ASMTL	2
O95674	CDS2	1
O95677	EYA4	1
O95678	KRT75	1
O95684	CEP43	6
O95685	PPP1R3D	2
O95696	BRD1	5
O95704	APBB3	4
O95707	POP4	2
O95711	LY86	3
O95714	HERC2	2
O95715	CXCL14	3
O95716	RAB3D	2
O95718	ESRRB	1
O95721	SNAP29	7
O95741	CPNE6	3
O95747	OXSR1	7
O95749	GGPS1	3
O95751	LDOC1	2
O95754	SEMA4F	1
O95755	RAB36	1
O95758	PTBP3	1
O95759	TBC1D8	1
O95760	IL33	3
O95772	STARD3NL	2
O95777	LSM8	2
O95785	WIZ	1
O95786	DDX58	22
O95793	STAU1	7
O95801	TTC4	4
O95807	TMEM50A	1
O95810	CAVIN2	2
O95813	CER1	1
O95816	BAG2	10
O95817	BAG3	10
O95819	MAP4K4	3
O95822	MLYCD	1
O95831	AIFM1	7
O95832	CLDN1	2
O95833	CLIC3	2
O95834	EML2	1
O95835	LATS1	11
O95837	GNA14	1
O95848	NUDT14	3
O95858	TSPAN15	3
O95859	TSPAN12	2
O95861	BPNT1	1
O95863	SNAI1	16
O95864	FADS2	1
O95865	DDAH2	4
O95868	LY6G6D	1
O95870	ABHD16A	5
O95872	GPANK1	5
O95881	TXNDC12	3
O95886	DLGAP3	2
O95897	OLFM2	3
O95900	TRUB2	2
O95905	ECD	5
O95922	TTLL1	2
O95925	EPPIN	1
O95926	SYF2	2
O95931	CBX7	9
O95935	TBX18	1
O95944	NCR2	4
O95947	TBX6	3
O95954	FTCD	2
O95967	EFEMP2	7
O95968	SCGB1D1	2
O95969	SCGB1D2	1
O95971	CD160	3
O95972	BMP15	1
O95976	IGSF6	1
O95977	S1PR4	2
O95980	RECK	2
O95983	MBD3	5
O95985	TOP3B	5
O95988	TCL1B	2
O95989	NUDT3	3
O95990	FAM107A	6
O95994	AGR2	6
O95995	GAS8	2
O95996	APC2	2
O95997	PTTG1	3
O95999	BCL10	19
O96000	NDUFB10	3
O96004	HAND1	1
O96006	ZBED1	3
O96008	TOMM40	2
O96009	NAPSA	1
O96011	PEX11B	2
O96013	PAK4	8
O96014	WNT11	3
O96015	DNAL4	3
O96017	CHEK2	15
O96018	APBA3	5
O96019	ACTL6A	2
O96020	CCNE2	3
O96024	B3GALT4	1
O96028	NSD2	3
P00167	CYB5A	2
P00326	ADH1C	1
P00338	LDHA	2
P00352	ALDH1A1	1
P00387	CYB5R3	2
P00390	GSR	1
P00395	COX1	1
P00403	COX2	1
P00441	SOD1	6
P00450	CP	1
P00451	F8	2
P00480	OTC	1
P00488	F13A1	1
P00491	PNP	2
P00492	HPRT1	4
P00505	GOT2	1
P00519	ABL1	42
P00533	EGFR	82
P00540	MOS	10
P00558	PGK1	4
P00568	AK1	2
P00736	C1R	1
P00738	HP	2
P00740	F9	1
P00742	F10	3
P00747	PLG	4
P00748	F12	2
P00749	PLAU	2
P00751	CFB	3
P00813	ADA	1
P00846	ATP6	1
P00915	CA1	2
P00918	CA2	2
P00966	ASS1	4
P00973	OAS1	4
P01008	SERPINC1	2
P01009	SERPINA1	3
P01011	SERPINA3	1
P01019	AGT	2
P01023	A2M	3
P01024	C3	13
P01031	C5	3
P01033	TIMP1	3
P01036	CST4	1
P01037	CST1	3
P01040	CSTA	1
P01042	KNG1	3
P01100	FOS	15
P01106	MYC	33
P01111	NRAS	6
P01112	HRAS	23
P01116	KRAS	8
P01127	PDGFB	2
P01130	LDLR	6
P01133	EGF	8
P01135	TGFA	4
P01137	TGFB1	11
P01138	NGF	1
P01148	GNRH1	1
P01160	NPPA	4
P01178	OXT	3
P01185	AVP	2
P01189	POMC	2
P01210	PENK	1
P01213	PDYN	1
P01215	CGA	1
P01222	TSHB	2
P01225	FSHB	1
P01229	LHB	2
P01236	PRL	4
P01241	GH1	2
P01242	GH2	1
P01258	CALCA	1
P01270	PTH	1
P01282	VIP	4
P01298	PPY	1
P01308	INS	3
P01344	IGF2	6
P01350	GAST	2
P01374	LTA	4
P01375	TNF	15
P01562	IFNA13	1
P01563	IFNA2	2
P01566	IFNA10	1
P01568	IFNA21	1
P01569	IFNA5	1
P01570	IFNA14	2
P01574	IFNB1	3
P01579	IFNG	1
P01583	IL1A	5
P01584	IL1B	1
P01588	EPO	2
P01589	IL2RA	2
P01730	CD4	4
P01848	TRAC	1
P01857	IGHG1	1
P01871	IGHM	3
P01876	IGHA1	1
P01889	HLA-B	7
P01892	NA	4
P01903	HLA-DRA	2
P01909	HLA-DQA1	4
P01911	HLA-DRB1	1
P01920	HLA-DQB1	2
P02008	HBZ	3
P02042	HBD	3
P02100	HBE1	1
P02144	MB	1
P02452	COL1A1	3
P02458	COL2A1	3
P02461	COL3A1	2
P02462	COL4A1	1
P02489	LOC102724652	7
P02511	CRYAB	10
P02533	KRT14	1
P02538	KRT6A	6
P02545	LMNA	25
P02549	SPTA1	3
P02647	APOA1	8
P02649	APOE	13
P02652	APOA2	3
P02654	APOC1	1
P02656	APOC3	1
P02671	FGA	2
P02675	FGB	1
P02679	FGG	3
P02686	MBP	3
P02689	PMP2	1
P02724	GYPA	5
P02730	SLC4A1	4
P02741	CRP	15
P02743	APCS	3
P02745	C1QA	4
P02746	C1QB	4
P02747	C1QC	3
P02748	C9	1
P02749	APOH	6
P02750	LRG1	2
P02751	FN1	19
P02753	RBP4	2
P02760	AMBP	1
P02763	ORM1	1
P02765	AHSG	2
P02766	TTR	9
P02768	ALB	5
P02774	GC	2
P02775	PPBP	1
P02776	PF4	1
P02778	CXCL10	1
P02786	TFRC	9
P02787	TF	2
P02790	HPX	1
P02792	FTL	7
P02794	FTH1	8
P02795	MT2A	3
P02808	STATH	1
P02814	SMR3B	3
P03372	ESR1	69
P03886	ND1	1
P03897	ND3	1
P03950	ANG	5
P03951	F11	1
P03952	KLKB1	2
P03973	SLPI	2
P04003	C4BPA	2
P04004	VTN	7
P04035	HMGCR	2
P04040	CAT	3
P04049	RAF1	41
P04053	DNTT	2
P04062	GBA1	2
P04066	FUCA1	2
P04070	PROC	3
P04075	ALDOA	7
P04083	ANXA1	5
P04085	PDGFA	1
P04114	APOB	4
P04141	CSF2	2
P04150	NR3C1	13
P04155	TFF1	3
P04156	PRNP	12
P04179	SOD2	4
P04181	OAT	1
P04183	TK1	3
P04196	HRG	1
P04198	MYCN	10
P04201	MAS1	2
P04217	A1BG	1
P04233	CD74	6
P04234	CD3D	2
P04259	KRT6B	2
P04264	KRT1	2
P04271	S100B	9
P04275	VWF	6
P04278	SHBG	1
P04279	SEMG1	3
P04350	TUBB4A	3
P04406	GAPDH	12
P04424	ASL	2
P04439	HLA-A	4
P04440	HLA-DPB1	3
P04554	PRM2	1
P04626	ERBB2	38
P04628	WNT1	2
P04629	NTRK1	10
P04632	CAPNS1	2
P04637	TP53	176
P04731	MT1A	2
P04732	MT1E	1
P04792	HSPB1	12
P04798	CYP1A1	3
P04808	RLN1	1
P04839	CYBB	1
P04843	RPN1	4
P04844	RPN2	2
P04899	GNAI2	8
P04908	H2AC4	1
P04920	SLC4A2	1
P04921	GYPC	1
P05000	IFNW1	1
P05013	IFNA6	1
P05014	IFNA4	2
P05019	IGF1	2
P05023	ATP1A1	2
P05026	ATP1B1	4
P05060	CHGB	3
P05067	APP	74
P050670	NA	1
P05089	ARG1	2
P05090	APOD	5
P05091	ALDH2	3
P05106	ITGB3	12
P05107	ITGB2	11
P05108	CYP11A1	1
P05109	S100A8	4
P05111	INHA	3
P05113	IL5	1
P05114	HMGN1	1
P05120	SERPINB2	1
P05121	SERPINE1	4
P05129	PRKCG	5
P05141	SLC25A5	1
P05154	SERPINA5	3
P05155	SERPING1	2
P05156	CFI	1
P05160	F13B	1
P05161	ISG15	3
P05162	LGALS2	4
P05164	MPO	3
P05165	PCCA	2
P05166	PCCB	2
P05177	CYP1A2	2
P05181	CYP2E1	1
P05186	ALPL	2
P05187	ALPP	3
P05198	EIF2S1	3
P05204	HMGN2	3
P05230	FGF1	4
P05231	IL6	2
P05305	EDN1	2
P05362	ICAM1	5
P05386	RPLP1	1
P05387	RPLP2	1
P05388	RPLP0	2
P05408	SCG5	5
P05412	JUN	17
P05413	FABP3	3
P05423	POLR3D	3
P05452	CLEC3B	1
P05496	ATP5MC1	2
P05538	HLA-DQB2	1
P05543	SERPINA7	1
P05546	SERPIND1	1
P05549	TFAP2A	9
P05556	ITGB1	21
P05771	PRKCB	8
P05783	KRT18	8
P05787	KRT8	8
P05813	CRYBA1	3
P05814	CSN2	2
P05937	CALB1	2
P06028	GYPB	4
P06127	CD5	1
P06132	UROD	3
P06213	INSR	23
P06239	LCK	28
P06241	FYN	41
P06276	BCHE	2
P06280	GLA	1
P06307	CCK	2
P06340	HLA-DOA	1
P06396	GSN	5
P06400	RB1	45
P06401	PGR	7
P06454	PTMA	4
P06493	CDK1	18
P06576	ATP5F1B	2
P06681	C2	3
P06702	S100A9	7
P06703	S100A6	3
P06727	APOA4	2
